card_id,corpus_id,review_id,cohort,rating,unit_index,source_span,card_text,card_role,evidence_specificity,evidence_scope,cluster_candidate,cluster_candidate_name,cluster_tie,special_flag,review_status
OCR144,CUR060,a598739b-77aa-46f0-8564-ef34ebbf4663,other_recent_months,1,1,관리가 거의 안되는 신뢰할 수 없는 플랫폼 결제 완료 후 모임 측 사유(인원 마감)로 참석이 불가해졌습니다.,관리가 거의 안되는 신뢰할 수 없는 플랫폼 결제 완료 후 모임 측 사유(인원 마감)로 참석이 불가해졌습니다.,problem|behavior,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR145,CUR060,a598739b-77aa-46f0-8564-ef34ebbf4663,other_recent_months,1,2,"참여자가 자발적으로 당일 취소한 경우와, 모임 측 사유로 참석이 불가한 경우는 책임 주체가 다릅니다.","참여자가 자발적으로 당일 취소한 경우와, 모임 측 사유로 참석이 불가한 경우는 책임 주체가 다릅니다.",problem|behavior,high,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR146,CUR060,a598739b-77aa-46f0-8564-ef34ebbf4663,other_recent_months,1,3,그럼에도 동일한 환불 불가 기준이 적용된다는 안내를 받았습니다.,그럼에도 동일한 환불 불가 기준이 적용된다는 안내를 받았습니다.,perception,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR147,CUR060,a598739b-77aa-46f0-8564-ef34ebbf4663,other_recent_months,1,4,환불이 “호스트 동의”에만 의존하는 구조는 공정하고 상식적인 기준으로 보이지 않았습니다.,환불이 “호스트 동의”에만 의존하는 구조는 공정하고 상식적인 기준으로 보이지 않았습니다.,perception,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,Y,,first_pass_unverified
OCR148,CUR060,a598739b-77aa-46f0-8564-ef34ebbf4663,other_recent_months,1,5,플랫폼을 믿고 이용했음에도 문제가 발생하면 결국 소비자가 그 부담을 고스란히 떠안아야 하는 구조처럼 느껴졌습니다.,플랫폼을 믿고 이용했음에도 문제가 발생하면 결국 소비자가 그 부담을 고스란히 떠안아야 하는 구조처럼 느껴졌습니다.,problem|behavior,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR149,CUR060,a598739b-77aa-46f0-8564-ef34ebbf4663,other_recent_months,1,6,"상담 답변도 한 시간 이상 소요되었고, 그 과정에서도 명확한 해결 방향을 제시받지 못해 실망스러웠습니다.","상담 답변도 한 시간 이상 소요되었고, 그 과정에서도 명확한 해결 방향을 제시받지 못해 실망스러웠습니다.",problem,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR150,CUR061,2f485d64-e5fb-43dc-a04d-f163fc332e2e,other_recent_months,1,1,인증번호 요청했는데 오지도 않네 신뢰가 떨어지는 어플이라더니.역시였네 대단하다 진짜,인증번호 요청했는데 오지도 않네 신뢰가 떨어지는 어플이라더니.역시였네 대단하다 진짜,problem,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR151,CUR062,9a7ac466-3755-43ce-830a-3575b5224557,other_recent_months,1,1,!유료모임비와 취향인연에서의 사탕구매로 적어도 7만원 이상 지출한 호구의 깨달음!,!유료모임비와 취향인연에서의 사탕구매로 적어도 7만원 이상 지출한 호구의 깨달음!,behavior,high,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR152,CUR062,9a7ac466-3755-43ce-830a-3575b5224557,other_recent_months,1,2,유료모임은 정말 취미 비슷한 사람들 만나보고 싶어서 나가는 거면 한 번쯤 추천.,유료모임은 정말 취미 비슷한 사람들 만나보고 싶어서 나가는 거면 한 번쯤 추천.,value,medium,firsthand_or_direct_claim,P04,비용·상업화,Y,,first_pass_unverified
OCR153,CUR062,9a7ac466-3755-43ce-830a-3575b5224557,other_recent_months,1,3,여자친구나 남자친구 만들 생각으로 시작하는 사람들이 상당할 것 같은데 본인 경험으로는 정말 예쁘거나 잘생기거나 말재간이 좋거나 흡연을 하는 거 아니면 많이 어렵다고 느낌.,여자친구나 남자친구 만들 생각으로 시작하는 사람들이 상당할 것 같은데 본인 경험으로는 정말 예쁘거나 잘생기거나 말재간이 좋거나 흡연을 하는 거 아니면 많이 어렵다고 느낌.,problem|value|behavior|outcome,medium,hearsay_or_collective_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR154,CUR062,9a7ac466-3755-43ce-830a-3575b5224557,other_recent_months,1,4,"마지막으로, 취향인연은 발도 들이지 말 것!!!","마지막으로, 취향인연은 발도 들이지 말 것!!!",perception,low,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR155,CUR062,9a7ac466-3755-43ce-830a-3575b5224557,other_recent_months,1,5,대부분 봇이거나 사용 안 한지 오래된 유저들도 전부 추천목록에 뜨게 만들어놔서 사탕 낭비하게 만드는 구조임...ㅠ 나처럼 피보는 사람이 없기를 진심으로 바라며...,대부분 봇이거나 사용 안 한지 오래된 유저들도 전부 추천목록에 뜨게 만들어놔서 사탕 낭비하게 만드는 구조임...ㅠ 나처럼 피보는 사람이 없기를 진심으로 바라며...,problem|value|behavior,medium,firsthand_or_direct_claim,P04,비용·상업화,Y,,first_pass_unverified
OCR156,CUR062,9a7ac466-3755-43ce-830a-3575b5224557,other_recent_months,1,6,난 너무 늦게 깨달은 듯...,난 너무 늦게 깨달은 듯...,problem,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR157,CUR063,7045eec6-4367-4ed5-9ca8-2cb78d202abd,other_recent_months,2,1,결재라인의 오류인지 결재 마무리가 안됩니다.,결재라인의 오류인지 결재 마무리가 안됩니다.,problem,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR158,CUR064,b2d3c8e8-7070-497b-ada9-172f05d707dd,other_recent_months,5,1,앱을 통해 취미도 같고 좋은분들 많이 만났네요!,앱을 통해 취미도 같고 좋은분들 많이 만났네요!,value|outcome,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR159,CUR065,ea2624ce-8b08-48c4-a874-52fe0d1d5778,other_recent_months,1,1,가계정만 졸라많고 돈 벌 궁리만 하는 사람들만 많음,가계정만 졸라많고 돈 벌 궁리만 하는 사람들만 많음,perception,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR160,CUR066,c57ac06b-ab4f-4f2c-b8fd-c6be479a8cf9,other_recent_months,3,1,전북전남은 머가되는게하나도읍네요,전북전남은 머가되는게하나도읍네요,perception,low,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR161,CUR067,7d86394a-3fe2-4371-b1df-c281b4fea91a,other_recent_months,3,1,계정정보가 안들어가져요 삭제했다가 다시 깔아도 그런데 뭐때문에 그렁거에요?,계정정보가 안들어가져요 삭제했다가 다시 깔아도 그런데 뭐때문에 그렁거에요?,problem|behavior,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR162,CUR068,6acc62f3-cd27-448f-9f45-2523396e579c,other_recent_months,3,1,카톡채널에서 환불 문의하고 아무리 기다려도 답변이 없네요.,카톡채널에서 환불 문의하고 아무리 기다려도 답변이 없네요.,problem|behavior,high,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR163,CUR068,6acc62f3-cd27-448f-9f45-2523396e579c,other_recent_months,3,2,카톡으로 문의하는게 맞을까요??,카톡으로 문의하는게 맞을까요??,behavior,high,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR164,CUR068,6acc62f3-cd27-448f-9f45-2523396e579c,other_recent_months,3,3,좀 더 상세한 설명 있으면 좋을것 같습니다.,좀 더 상세한 설명 있으면 좋을것 같습니다.,value,low,perception,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR165,CUR069,d3f455cc-d5af-47ba-b827-3b8327b4eec0,other_recent_months,1,1,보드게임 무료소셜링으로 열었다가 정지먹음...,보드게임 무료소셜링으로 열었다가 정지먹음...,problem|behavior,medium,firsthand_or_direct_claim,P03,규칙·제재·신뢰,Y,,first_pass_unverified
OCR166,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,1,5일 이상 여유있는 날짜의 모임은 없는데 한번 신청하면 3일전부터 환불불가인게 개별로에요.,5일 이상 여유있는 날짜의 모임은 없는데 한번 신청하면 3일전부터 환불불가인게 개별로에요.,problem|behavior,high,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR167,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,2,"고객센터는 환불원하면 호스트 동의받아오라고 하고 호스트는 어플 규정대로 3일 전까지만 환불해준다고 하고,,,독감걸려서 모임에 못나가게 됐다는데도 환불은 안된대요.","고객센터는 환불원하면 호스트 동의받아오라고 하고 호스트는 어플 규정대로 3일 전까지만 환불해준다고 하고,,,독감걸려서 모임에 못나가게 됐다는데도 환불은 안된대요.",perception,high,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR168,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,3,참석을 못하는데 돈은 내라니?,참석을 못하는데 돈은 내라니?,perception,low,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR169,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,4,걍 삥뜯는거 아닌가요?,걍 삥뜯는거 아닌가요?,perception,low,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR170,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,5,돈은 내가 냈는데 나한테만 너무 불리해요.,돈은 내가 냈는데 나한테만 너무 불리해요.,perception,low,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR171,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,6,모임 신청할 땐 3일간 그 어떤 천재지변과 개인사정이 생기지 않도록 주의하세요~내가 죽었다고 해도 환불안해줄 어플임.,모임 신청할 땐 3일간 그 어떤 천재지변과 개인사정이 생기지 않도록 주의하세요~내가 죽었다고 해도 환불안해줄 어플임.,behavior,high,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR172,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,7,"소개팅기능인 취향인연은 타 어플들보단 물이 좋은데 본인 사진인지 검증안해서 타인 사진 도용한 사람도 있고, 어플 오류도 심해요.","소개팅기능인 취향인연은 타 어플들보단 물이 좋은데 본인 사진인지 검증안해서 타인 사진 도용한 사람도 있고, 어플 오류도 심해요.",problem|value,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR173,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,8,제가 관심 보낸 사람 중에 저한테 안뜨는 사람도 있는데 고객센터는 보낸 사람 목록에서 확인하라고만 하고.,제가 관심 보낸 사람 중에 저한테 안뜨는 사람도 있는데 고객센터는 보낸 사람 목록에서 확인하라고만 하고.,perception,medium,firsthand_or_direct_claim,P02,취소·환불·문의 해결,N,,first_pass_unverified
OCR174,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,9,채팅 알림와서 들어가보면 없는 채팅방이라고 뜰 때도 많아요.,채팅 알림와서 들어가보면 없는 채팅방이라고 뜰 때도 많아요.,problem,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR175,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,10,어플 껐다켜야 다시 보이고.,어플 껐다켜야 다시 보이고.,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR176,CUR070,54253b55-b286-4349-835d-80f2363d5116,other_recent_months,2,11,차단한 사람 채팅방은 지워졌는데 그 사람이 보낸 채팅 알림이 계속 와요.,차단한 사람 채팅방은 지워졌는데 그 사람이 보낸 채팅 알림이 계속 와요.,behavior|outcome,high,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR177,CUR071,0f0c0b8e-889f-457f-b057-c7889c66226a,other_recent_months,1,1,아니 취향인연 이거 프로필깔때마다 캔디소모하는건 좀 아니지않나요?,아니 취향인연 이거 프로필깔때마다 캔디소모하는건 좀 아니지않나요?,perception,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,Y,,first_pass_unverified
OCR178,CUR071,0f0c0b8e-889f-457f-b057-c7889c66226a,other_recent_months,1,2,돈에 미쳤네 진짜,돈에 미쳤네 진짜,perception,low,firsthand_or_direct_claim,P04,비용·상업화,N,,first_pass_unverified
OCR179,CUR072,5ea12bb6-f063-478b-9c33-46b3d3079e84,other_recent_months,2,1,안녕하세요 문토를 다시 설치했는데 시작 화면에서 멈춰있고 안 넘어갑니다.,안녕하세요 문토를 다시 설치했는데 시작 화면에서 멈춰있고 안 넘어갑니다.,behavior,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR180,CUR072,5ea12bb6-f063-478b-9c33-46b3d3079e84,other_recent_months,2,2,어떻게 조치하면 되나요??,어떻게 조치하면 되나요??,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR181,CUR073,36cbffe9-efe8-4790-a174-2d28add8e241,other_recent_months,1,1,어플이 안 열려요!,어플이 안 열려요!,perception,low,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR182,CUR074,21a01e53-8875-4a7b-9b87-d80ac7f1cc8a,other_recent_months,1,1,가까운 지역에 모임이 없을뿐만 아니라 회원탈퇴 과정도 복잡하게 되어 있어 비추합니다...,가까운 지역에 모임이 없을뿐만 아니라 회원탈퇴 과정도 복잡하게 되어 있어 비추합니다...,problem|behavior,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,,first_pass_unverified
OCR183,CUR075,436f3788-e491-43b6-a2ff-a95c2a8465c0,other_recent_months,1,1,결제오류 자주나는앱,결제오류 자주나는앱,problem|behavior,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR184,CUR076,b1f16084-4d73-4cfb-86a6-e2009e7beefa,other_recent_months,4,1,처음 깔고 아직 모임에 안가봐서 어떨지는 모르겠어요 그래서 별1개 뺐어요 문토 앱 자체는 간편하고 쉽게 볼수 있어 좋은것같아요 담에는 모임까지하고 후기 남길게요,처음 깔고 아직 모임에 안가봐서 어떨지는 모르겠어요 그래서 별1개 뺐어요 문토 앱 자체는 간편하고 쉽게 볼수 있어 좋은것같아요 담에는 모임까지하고 후기 남길게요,value,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR185,CUR077,2296bda2-54a9-4fe7-9328-b3d06f344027,other_recent_months,5,1,만족도 조사 해달라는데 저만 탭이 안보여요 왜 안보이는비 알려주세요,만족도 조사 해달라는데 저만 탭이 안보여요 왜 안보이는비 알려주세요,value,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR186,CUR078,517e17a3-454e-4198-914e-bc781eddcb5f,other_recent_months,5,1,앱 가입이 쉽고 시스템이 원활해서 이용하기 편리합니다~!,앱 가입이 쉽고 시스템이 원활해서 이용하기 편리합니다~!,value|behavior,medium,firsthand_or_direct_claim,P01,앱 접근·기본 기능,N,,first_pass_unverified
OCR187,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,1,유료 모임에도 나가보고 호스트 경험도 있습니다.,유료 모임에도 나가보고 호스트 경험도 있습니다.,perception,low,firsthand_or_direct_claim,P04,비용·상업화,Y,,first_pass_unverified
OCR188,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,2,취향이 맞는 멤버를 만 날 수 있어서 좋아요.,취향이 맞는 멤버를 만 날 수 있어서 좋아요.,value,low,firsthand_or_direct_claim,P08,사람·관계·대화,N,,first_pass_unverified
OCR189,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,3,너무 한쪽으로 쏠리지 않게 다양한 사람을 만날 수 있게 많은 소설링이 열릴 수 있게 애써주시면 좋겠습니다.,너무 한쪽으로 쏠리지 않게 다양한 사람을 만날 수 있게 많은 소설링이 열릴 수 있게 애써주시면 좋겠습니다.,value,medium,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR190,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,4,"가볍게 계절별로, 요일별로 함께할 수 있는 모임도 있고 자기계발할 수 있는 모임도 있어서 유용해요.","가볍게 계절별로, 요일별로 함께할 수 있는 모임도 있고 자기계발할 수 있는 모임도 있어서 유용해요.",problem,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,,first_pass_unverified
OCR191,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,5,"제가 호스트 할 때 멤버의 솔직한 문토 경험을 들었었는데, 첫 소셜링이 굉장히 중요한 것 같더라구요.","제가 호스트 할 때 멤버의 솔직한 문토 경험을 들었었는데, 첫 소셜링이 굉장히 중요한 것 같더라구요.",perception,medium,hearsay_or_collective_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR192,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,6,첫 소셜링이 별로라서 이탈했다가 정말 오랜만에 왔다는 분들이 있었어요.,첫 소셜링이 별로라서 이탈했다가 정말 오랜만에 왔다는 분들이 있었어요.,problem|outcome,medium,hearsay_or_collective_claim,P09,반복 이용·운영 지속,Y,,first_pass_unverified
OCR193,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,7,"신규 회원에게 관심사별로, 카테고리별로 조금이라도 검증된 모임을 첫 모임으로 추천하는 게 문토에게도 좋을 거라고 생각합니다.","신규 회원에게 관심사별로, 카테고리별로 조금이라도 검증된 모임을 첫 모임으로 추천하는 게 문토에게도 좋을 거라고 생각합니다.",problem|value,medium,perception,P06,탐색·지역·공급,Y,,first_pass_unverified
OCR194,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,8,활발한 신규 회원 모집으로 다양한 멤버를 만날 수 있게 해주세요!,활발한 신규 회원 모집으로 다양한 멤버를 만날 수 있게 해주세요!,need,medium,firsthand_or_direct_claim,P08,사람·관계·대화,N,,first_pass_unverified
OCR195,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,9,앞으로가 더 기대됩니다.,앞으로가 더 기대됩니다.,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR196,CUR079,1ed06e08-5d46-4104-adef-216c526a38cf,other_recent_months,5,10,파이팅 응원해요!,파이팅 응원해요!,perception,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR197,CUR080,5ba1d817-80b2-4c17-a2ed-0c1571594ec3,other_recent_months,5,1,어느덧 문토를 사용한지 3년이 넘어가네요 😀 예전보다 확실히 더 다양한 카테고리의 소셜링이 많아진 것을 느낍니다.,어느덧 문토를 사용한지 3년이 넘어가네요 😀 예전보다 확실히 더 다양한 카테고리의 소셜링이 많아진 것을 느낍니다.,behavior,high,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,,first_pass_unverified
OCR198,CUR080,5ba1d817-80b2-4c17-a2ed-0c1571594ec3,other_recent_months,5,2,"원데이 소셜링뿐 아니라, 문토내 다양한 클럽이 있어 취향이 맞는 분들끼리 지속적으로 볼 수 있는 기능도 있어 좋은 것 같아요.","원데이 소셜링뿐 아니라, 문토내 다양한 클럽이 있어 취향이 맞는 분들끼리 지속적으로 볼 수 있는 기능도 있어 좋은 것 같아요.",value,medium,perception,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR199,CUR080,5ba1d817-80b2-4c17-a2ed-0c1571594ec3,other_recent_months,5,3,"요즘은 파티형 소셜링이 대세인지 관련 소샬링이 많이 노출되어 조금은 아쉽지만, 문토만큼 다양하고, 클린(온도 제도)한 앱은 찾기 힘든지라 어느새 제 일상이 되어버린 앱이 되었네요.","요즘은 파티형 소셜링이 대세인지 관련 소샬링이 많이 노출되어 조금은 아쉽지만, 문토만큼 다양하고, 클린(온도 제도)한 앱은 찾기 힘든지라 어느새 제 일상이 되어버린 앱이 되었네요.",problem|behavior,medium,firsthand_or_direct_claim,P03,규칙·제재·신뢰,Y,,first_pass_unverified
OCR200,CUR080,5ba1d817-80b2-4c17-a2ed-0c1571594ec3,other_recent_months,5,4,앞으로도 좋은 방향으로 흘러가 대중문화에 앞장서는 앱이 되길 바랍니다!:),앞으로도 좋은 방향으로 흘러가 대중문화에 앞장서는 앱이 되길 바랍니다!:),value|need|outcome,medium,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR201,CUR081,9d3c7d90-2611-4418-9df6-69a6227f917d,other_recent_months,5,1,다양한 분들과 다양한 활동들이 많아서 좋아요!,다양한 분들과 다양한 활동들이 많아서 좋아요!,value,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,,first_pass_unverified
OCR202,CUR081,9d3c7d90-2611-4418-9df6-69a6227f917d,other_recent_months,5,2,"날짜, 주제별로 선택해서 추천받을 수 있으니까 참여하기도 수월합니다!","날짜, 주제별로 선택해서 추천받을 수 있으니까 참여하기도 수월합니다!",problem|value|behavior,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR203,CUR082,6a8443aa-af57-49f1-9883-ea73ea42d1db,other_recent_months,5,1,"타지 살아서 사람만나기가 어려웠는데, 문토 어플통해서 다양한 분들이랑 취향 공유를 할수있어서 좋았어요!","타지 살아서 사람만나기가 어려웠는데, 문토 어플통해서 다양한 분들이랑 취향 공유를 할수있어서 좋았어요!",value,medium,firsthand_or_direct_claim,P08,사람·관계·대화,N,,first_pass_unverified
OCR204,CUR083,00cb961b-6b3b-418a-830d-ebeef7a31838,other_recent_months,5,1,친구한테 추천받았었어요!,친구한테 추천받았었어요!,value,low,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,,first_pass_unverified
OCR205,CUR083,00cb961b-6b3b-418a-830d-ebeef7a31838,other_recent_months,5,2,처음에는 긴가민가했는데 첫모임부터 너무 재밌었어요.,처음에는 긴가민가했는데 첫모임부터 너무 재밌었어요.,value,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,Y,,first_pass_unverified
OCR206,CUR083,00cb961b-6b3b-418a-830d-ebeef7a31838,other_recent_months,5,3,다른 어플을 써본적은 없지만 이어플은 진짜믿고쓰고있습니다.,다른 어플을 써본적은 없지만 이어플은 진짜믿고쓰고있습니다.,problem,low,firsthand_or_direct_claim,U00,미분류,Y,,first_pass_unverified
OCR207,CUR083,00cb961b-6b3b-418a-830d-ebeef7a31838,other_recent_months,5,4,처음으로 다른 친구한테 추천한 어플이에요.,처음으로 다른 친구한테 추천한 어플이에요.,value,low,firsthand_or_direct_claim,P06,탐색·지역·공급,Y,,first_pass_unverified
OCR208,CUR083,00cb961b-6b3b-418a-830d-ebeef7a31838,other_recent_months,5,5,"원하는 요일이랑 날짜,위치로 편하게 선택가능하구 원하는 모임류만 참가하다보니 전 만족도가 매우 높아요!!","원하는 요일이랑 날짜,위치로 편하게 선택가능하구 원하는 모임류만 참가하다보니 전 만족도가 매우 높아요!!",value,medium,firsthand_or_direct_claim,P06,탐색·지역·공급,N,,first_pass_unverified
OCR209,CUR083,00cb961b-6b3b-418a-830d-ebeef7a31838,other_recent_months,5,6,이제는 한번쯤은 제가 직접 모임열어보고 싶네요ㅎㅎ,이제는 한번쯤은 제가 직접 모임열어보고 싶네요ㅎㅎ,perception,medium,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,,first_pass_unverified
OCR210,CUR084,9964d709-79c9-489d-9d31-f939e3ffa22f,other_recent_months,5,1,문토는 심심하거나 친구 만들고 싶을때 애인 만들고 싶을 때도 이용하기 좋은 소모임 어플입니다 지방사람들은 이용하는 사람이 적어서 아쉬워서 한번 씩 서울에서 모임을 찾아 참여합니다 모임하면서 연애 이야기 관련 모임이였는데 제가 그렇게 썸이 긴지 몰랐습니다.,문토는 심심하거나 친구 만들고 싶을때 애인 만들고 싶을 때도 이용하기 좋은 소모임 어플입니다 지방사람들은 이용하는 사람이 적어서 아쉬워서 한번 씩 서울에서 모임을 찾아 참여합니다 모임하면서 연애 이야기 관련 모임이였는데 제가 그렇게 썸이 긴지 몰랐습니다.,value|behavior|outcome,high,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR211,CUR084,9964d709-79c9-489d-9d31-f939e3ffa22f,other_recent_months,5,2,덕분에 알게 되어서 좋았고 연애 프로그램처럼 하는 모임은 좋은 기억이 ㅜ 그래두 다른 모임도 많으니까요 여러분도 잘 이용하셔서 좋은 추억 가져가셨으면 좋겠습니다,덕분에 알게 되어서 좋았고 연애 프로그램처럼 하는 모임은 좋은 기억이 ㅜ 그래두 다른 모임도 많으니까요 여러분도 잘 이용하셔서 좋은 추억 가져가셨으면 좋겠습니다,value|behavior,medium,firsthand_or_direct_claim,P05,소개팅·술·파티 성격,Y,,first_pass_unverified
OCR212,CUR085,6867eb9f-9dec-44a8-938b-3f3f0e215bc8,other_recent_months,5,1,이벤트겸 참석하게 되었습니다!,이벤트겸 참석하게 되었습니다!,perception,low,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR213,CUR085,6867eb9f-9dec-44a8-938b-3f3f0e215bc8,other_recent_months,5,2,전반적으로 정말 모임에 있어서 좋은 어플이고 정말 추천드려요,전반적으로 정말 모임에 있어서 좋은 어플이고 정말 추천드려요,value,low,firsthand_or_direct_claim,P06,탐색·지역·공급,N,event_declared,first_pass_unverified
OCR214,CUR085,6867eb9f-9dec-44a8-938b-3f3f0e215bc8,other_recent_months,5,3,장점 : 다양한 모임에 사람들을 만날 수 있다.,장점 : 다양한 모임에 사람들을 만날 수 있다.,value,low,firsthand_or_direct_claim,P07,취미·활동·새로운 경험,N,event_declared,first_pass_unverified
OCR215,CUR085,6867eb9f-9dec-44a8-938b-3f3f0e215bc8,other_recent_months,5,4,그리고 호스트님이 꾸준하게 책임지고 관리하는 부분이 좋다.,그리고 호스트님이 꾸준하게 책임지고 관리하는 부분이 좋다.,value,low,firsthand_or_direct_claim,P09,반복 이용·운영 지속,N,event_declared,first_pass_unverified
OCR216,CUR085,6867eb9f-9dec-44a8-938b-3f3f0e215bc8,other_recent_months,5,5,얼리버드 혜택으로 확실히 미리 준비하는 사람에게 혜택이 있다.,얼리버드 혜택으로 확실히 미리 준비하는 사람에게 혜택이 있다.,perception,low,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
OCR217,CUR085,6867eb9f-9dec-44a8-938b-3f3f0e215bc8,other_recent_months,5,6,이후 평점관리를 하는데 피드백이 반영되어 시스템이 개선된다.,이후 평점관리를 하는데 피드백이 반영되어 시스템이 개선된다.,need,low,firsthand_or_direct_claim,P03,규칙·제재·신뢰,N,event_declared,first_pass_unverified
OCR218,CUR085,6867eb9f-9dec-44a8-938b-3f3f0e215bc8,other_recent_months,5,7,2.개선필요점 : 가끔씩 모임을 많이 참여하다보면 중복되게 만날 수 있는 경우가 있는데 사전에 확인할 수 있는 부분이 보강되면 좋겠다.,2.개선필요점 : 가끔씩 모임을 많이 참여하다보면 중복되게 만날 수 있는 경우가 있는데 사전에 확인할 수 있는 부분이 보강되면 좋겠다.,problem|value|need|behavior,high,firsthand_or_direct_claim,U00,미분류,Y,event_declared,first_pass_unverified
